source,target,rel,cone
24724,64475,0,2
213151,13335,0,2
213151,13414,0,2
8896,2818,0,2
37284,328611,-1,2
8896,2906,0,2
33843,203440,-1,2
4229,64475,0,2
4230,6507,0,2
213151,13101,0,2
213151,13054,0,2
8309,12440,0,2
267613,268619,0,2
213151,12859,0,2
213151,12883,0,2
59605,64096,0,2
59605,63949,0,2
138657,132847,0,2
138655,150683,-1,2
6461,18570,-1,2
267613,268664,0,2
4230,14593,0,2
4230,14061,0,2
213151,12897,0,2
8309,12625,0,2
59605,133959,0,2
267613,268668,0,2
213151,12912,0,2
37282,37030,-1,2
8893,14061,0,2
267613,268684,0,2
24724,59574,0,2
213151,12941,0,2
213151,12963,0,2
213151,13002,0,2
267613,268729,0,2
267613,268732,0,2
213151,13045,0,2
267613,268788,0,2
267613,268809,0,2
37282,37018,-1,2
37271,64475,0,2
6461,16825,-1,2
37271,63949,0,2
267613,268214,0,2
4230,61732,-1,2
59605,203536,0,2
37271,6507,0,2
59605,203507,0,2
197589,57111,0,2
267613,268234,0,2
197589,60501,0,2
4230,60917,0,2
197589,199524,0,2
213151,12301,0,2
59605,201701,0,2
4230,57877,0,2
59605,201213,0,2
213151,12306,0,2
22822,14061,0,2
24724,50187,0,2
37271,14061,0,2
213151,12312,0,2
267613,268320,0,2
213151,12329,0,2
213151,12387,0,2
59605,199163,0,2
213151,12400,0,2
8309,14907,0,2
59605,198781,0,2
33922,14061,0,2
197589,50877,0,2
4230,61795,-1,2
197589,49605,0,2
197589,49544,0,2
267613,268192,0,2
8888,201701,0,2
197589,12637,0,2
59605,205769,0,2
37239,22750,-1,2
4230,204805,0,2
197589,12779,0,2
22822,36324,-1,2
4230,202829,0,2
24724,50060,0,2
197589,13237,0,2
4230,202087,0,2
197589,15412,0,2
138699,137409,0,2
197589,15605,0,2
197589,15830,0,2
4230,63949,0,2
197589,20811,0,2
213151,12297,0,2
197589,20912,0,2
197589,24482,0,2
59605,205614,0,2
197589,24961,0,2
197589,34224,0,2
37271,2818,0,2
37271,2906,0,2
197589,39120,0,2
197589,41047,0,2
4230,199434,0,2
213151,14061,0,2
138699,136557,0,2
8888,203478,0,2
213151,12531,0,2
213151,12552,0,2
213151,12577,0,2
24724,51341,0,2
197667,49102,0,2
37271,37618,-1,2
37271,37650,-1,2
197667,49420,0,2
4230,39328,0,2
33915,200428,-1,2
4230,36692,-1,2
138699,58511,0,2
138699,37468,0,2
8888,206892,0,2
138699,23764,0,2
213151,12578,0,2
33915,38915,-1,2
213151,12586,0,2
213151,12625,0,2
37271,55256,-1,2
59605,136749,0,2
267613,268502,0,2
59605,135300,0,2
138699,17639,0,2
8888,208016,0,2
213151,12676,0,2
33915,12315,-1,2
59605,139057,0,2
213151,12494,0,2
24724,51092,0,2
213151,12491,0,2
6461,15641,-1,2
8888,203507,0,2
8888,203536,0,2
138699,132132,0,2
213151,12440,0,2
138699,61292,0,2
8888,204128,0,2
59605,196954,0,2
6461,16082,0,2
37271,28757,0,2
24724,50716,0,2
8888,204995,0,2
8309,14061,0,2
8309,14593,0,2
59605,146961,0,2
4230,52626,-1,2
138699,60068,0,2
213151,12480,0,2
8888,205614,0,2
59605,139831,0,2
33920,15692,0,2
59605,139742,0,2
37271,36943,-1,2
37271,37002,-1,2
37271,37009,0,2
138699,58952,0,2
33920,14061,0,2
8888,205769,0,2
4230,52652,-1,2
6461,19008,-1,2
37288,36924,0,2
59605,62296,0,2
213151,20473,0,2
213151,20485,0,2
22773,19874,-1,2
22773,19504,-1,2
213151,20647,0,2
213151,20677,0,2
213151,20686,0,2
213151,20764,0,2
8896,28757,0,2
8896,29030,0,2
213151,20773,0,2
138571,9930,0,2
138571,9304,0,2
213151,20783,0,2
138571,4608,0,2
8896,29606,0,2
213151,20804,0,2
213151,20811,0,2
8896,30827,0,2
4136,14061,0,2
213151,20830,0,2
213151,20847,0,2
4134,400618,0,2
24730,1103,0,2
209307,209788,-1,2
24730,1239,0,2
24730,3216,0,2
8896,25341,0,2
213151,20340,0,2
4181,53536,-1,2
6461,20303,-1,2
37358,327983,0,2
213151,16344,0,2
37358,328214,-1,2
4213,32940,-1,2
264439,268545,-1,2
62206,28974,-1,2
4213,26803,-1,2
24724,203394,0,2
37358,328744,-1,2
213151,16347,0,2
6461,19955,-1,2
267613,269673,0,2
4213,14061,0,2
24730,3333,0,2
6461,20009,-1,2
213151,17639,0,2
62206,196957,-1,2
62206,197726,-1,2
213151,17727,0,2
213151,18001,0,2
33838,49420,0,2
22773,22191,-1,2
213151,18059,0,2
213151,18106,0,2
213151,19551,0,2
24724,206926,0,2
213151,19711,0,2
24724,207085,0,2
213151,17557,0,2
213151,16316,0,2
267613,270293,0,2
4134,207841,0,2
62214,28924,-1,2
4134,140061,-1,2
6461,21965,-1,2
24730,15605,0,2
24730,20764,0,2
4134,139018,-1,2
22773,10695,-1,2
24730,24961,0,2
24730,25160,0,2
8896,39063,0,2
24730,25291,0,2
24730,28917,0,2
24730,29467,0,2
24730,34177,0,2
24730,34288,0,2
4134,137691,-1,2
33779,13335,-1,2
8896,39709,0,2
24730,34927,0,2
8896,39787,0,2
24730,37468,0,2
213151,20911,0,2
37425,24757,-1,2
4134,136195,-1,2
24730,39351,0,2
24730,41047,0,2
24730,42541,0,2
24730,15576,0,2
8896,36902,0,2
213151,20853,0,2
33823,41047,0,2
267613,270306,0,2
209307,203844,-1,2
24730,6233,0,2
24730,8218,0,2
24730,8315,0,2
4134,148981,-1,2
24730,8447,0,2
6461,21669,-1,2
24730,9044,0,2
37395,3257,0,2
37395,32653,0,2
37395,37239,0,2
37395,37468,0,2
24730,5398,0,2
37395,37497,0,2
37395,327983,0,2
24730,12552,0,2
37395,328320,0,2
24730,12637,0,2
24730,12779,0,2
24730,12859,0,2
24730,12969,0,2
22773,12154,-1,2
24730,13194,0,2
24730,13237,0,2
6461,21837,-1,2
4134,140330,-1,2
24730,14061,0,2
8896,34577,0,2
197589,6939,0,2
6461,19874,-1,2
59605,55944,0,2
37315,327983,0,2
213151,15694,0,2
213151,15695,0,2
267613,269217,0,2
267613,269223,0,2
213151,15743,0,2
213151,15763,0,2
267613,269237,0,2
8896,8878,0,2
8896,8902,0,2
33843,41047,0,2
267613,269274,0,2
8896,9036,0,2
8896,9039,0,2
213151,15802,0,2
6461,19541,-1,2
267613,269307,0,2
267613,269308,0,2
6461,19554,-1,2
213151,15830,0,2
138594,138358,-1,2
213151,15894,0,2
213151,15895,0,2
4229,14061,0,2
8309,8859,0,2
8896,12440,0,2
213151,15933,0,2
138607,138340,-1,2
267613,269180,0,2
4229,41047,0,2
22773,36249,-1,2
213151,14537,0,2
213151,14593,0,2
33843,64475,0,2
267613,269002,0,2
213151,14840,0,2
8896,5482,0,2
8896,5495,0,2
24724,196957,0,2
22773,40289,-1,2
213151,15133,0,2
6461,19165,-1,2
37308,3,-1,2
37308,36924,0,2
213151,15943,0,2
37308,37468,0,2
267613,269044,0,2
8896,5619,0,2
213151,15169,0,2
37314,327983,0,2
8896,6507,0,2
213151,15366,0,2
267613,269070,0,2
59605,61049,0,2
267613,269118,0,2
59605,60822,0,2
213151,15547,0,2
213151,15598,0,2
213151,15605,0,2
59605,62023,0,2
33843,14061,0,2
213151,15958,0,2
267613,269422,0,2
37350,328659,-1,2
4229,1140,0,2
37353,37628,-1,2
37356,3257,0,2
37356,6774,0,2
213151,16205,0,2
37356,16637,-1,2
37356,21351,0,2
37356,32653,0,2
37356,37179,0,2
37356,37239,0,2
37356,37468,0,2
37356,37497,0,2
37356,60171,0,2
8896,16082,0,2
37356,327983,0,2
62205,5495,-1,2
37356,328320,0,2
62205,14061,0,2
8896,16344,0,2
59605,56701,0,2
22773,25921,-1,2
59605,56443,0,2
4213,64260,-1,2
267613,269663,0,2
213151,16276,0,2
37358,37515,-1,2
62193,39351,0,2
267613,269627,0,2
267613,269616,0,2
213151,16097,0,2
209360,203971,-1,2
59605,60022,0,2
62179,6939,0,2
6461,19747,-1,2
62183,1239,0,2
62183,8896,0,2
62183,12552,0,2
267613,269496,0,2
62183,25160,0,2
59605,58955,0,2
62183,39351,0,2
62183,42541,0,2
213151,15965,0,2
62178,201966,-1,2
62183,50304,0,2
37349,327885,-1,2
8896,14061,0,2
37349,327983,0,2
8896,14127,0,2
62183,51519,0,2
267613,269561,0,2
37349,328512,0,2
33843,21412,0,2
213151,16024,0,2
62193,13237,0,2
267613,269572,0,2
62193,24961,0,2
59605,57353,0,2
213151,15966,0,2
37100,60111,0,2
37236,328512,0,2
213151,12189,0,2
4382,48362,0,2
4382,47957,0,2
4382,47787,0,2
4382,47692,0,2
4382,47147,0,2
4382,45352,0,2
4382,42541,0,2
4382,42473,0,2
4382,41811,0,2
4382,41722,0,2
4382,41327,0,2
4382,39351,0,2
4382,39122,0,2
4382,39120,0,2
8888,57353,0,2
4382,37721,0,2
4382,37497,0,2
4382,37468,0,2
37100,328512,-1,2
4382,37100,0,2
4382,36351,0,2
4382,35598,0,2
37100,328578,-1,2
24724,41710,0,2
4382,35280,0,2
59645,263152,0,2
4382,34927,0,2
4382,48919,0,2
4382,34549,0,2
4382,49544,0,2
4382,49673,0,2
4382,136557,0,2
4382,132825,0,2
213151,8551,0,2
4382,64475,0,2
4382,63927,0,2
59653,8492,0,2
4382,61955,0,2
4382,61292,0,2
4382,60501,0,2
8888,57154,0,2
4382,59605,0,2
4382,58952,0,2
4382,58511,0,2
4382,58299,0,2
4382,58057,0,2
37100,328038,-1,2
37100,328041,-1,2
37100,328112,-1,2
4382,57695,0,2
4382,56987,0,2
4382,55720,0,2
4382,53828,0,2
4382,52320,0,2
4382,51088,0,2
4382,50763,0,2
4382,50629,0,2
4382,50300,0,2
4382,49605,0,2
4382,34288,0,2
4382,34224,0,2
4382,34019,0,2
4382,12779,0,2
4382,12637,0,2
4382,9304,0,2
4382,8896,0,2
4382,8888,0,2
4382,8758,0,2
4382,8492,0,2
4382,8455,0,2
4382,8447,0,2
59645,64475,0,2
4382,8298,0,2
4382,8220,0,2
37105,3257,0,2
37105,13335,-1,2
37105,32653,0,2
37105,37239,0,2
37105,37497,0,2
4382,8218,0,2
37105,327983,0,2
4382,7575,0,2
37105,328320,0,2
4382,6667,0,2
4382,6233,0,2
4382,6057,0,2
4382,4826,0,2
4382,4764,0,2
59645,39351,0,2
4382,12859,0,2
4382,12969,0,2
4382,13237,0,2
4382,14061,0,2
37100,328700,-1,2
4382,31742,0,2
213151,8560,0,2
4382,29467,0,2
4382,29140,0,2
4382,29075,0,2
4382,28917,0,2
4382,25291,0,2
4382,25220,0,2
4382,25160,0,2
4382,25091,0,2
4382,24961,0,2
4382,24889,0,2
37100,327849,-1,2
4382,24482,0,2
4382,23106,0,2
4382,20932,0,2
4382,20811,0,2
4382,18106,0,2
4382,17639,0,2
213151,8637,0,2
4382,16347,0,2
4382,15830,0,2
4382,15605,0,2
4382,15435,0,2
4382,14907,0,2
8309,22363,0,2
4382,14537,0,2
4382,23673,0,2
4382,137409,0,2
4382,140627,0,2
59653,14061,0,2
267613,267113,0,2
213151,8308,0,2
8888,50837,0,2
213151,8309,0,2
37100,197898,0,2
264455,6057,0,2
8309,25376,0,2
213151,8331,0,2
37100,198682,0,2
6461,11475,-1,2
213151,8339,0,2
37100,198781,0,2
264455,1828,0,2
267613,267199,0,2
24724,39184,0,2
213151,8368,0,2
267613,267212,0,2
213151,8374,0,2
213151,8391,0,2
37100,199939,0,2
22927,266850,-1,2
22927,266806,-1,2
267613,267264,0,2
37100,201502,0,2
138840,59158,-1,2
4455,3242,0,2
264453,264479,0,2
8888,50763,0,2
37100,196954,0,2
59659,14061,0,2
37100,196881,0,2
8888,50083,0,2
264455,28624,0,2
37100,60350,0,2
267613,266959,0,2
267613,266967,0,2
37100,60486,0,2
59659,41047,0,2
37100,60822,0,2
138840,135477,-1,2
37100,61049,0,2
213151,8262,0,2
267613,266986,0,2
37100,62023,0,2
4455,2906,-1,2
213151,8283,0,2
4455,5631,0,2
267613,267016,0,2
213151,8304,0,2
264455,28186,0,2
8309,25560,0,2
37100,63949,0,2
4455,5564,0,2
37100,64475,0,2
138840,133354,-1,2
8888,50469,0,2
4455,5482,0,2
264455,24482,0,2
8309,25509,0,2
213151,8298,0,2
4382,4608,0,2
267613,267325,0,2
4455,2818,0,2
4455,1140,0,2
267613,267450,-1,2
4455,1101,0,2
37100,209505,0,2
6461,11840,-1,2
24724,41047,0,2
4455,714,-1,2
264453,28624,0,2
264453,28186,0,2
8888,56443,0,2
8888,56550,0,2
24724,41119,0,2
37100,212263,0,2
24724,41275,0,2
213151,8473,0,2
8888,56701,0,2
138840,55670,-1,2
213151,8529,0,2
4382,396998,0,2
4382,263152,0,2
213151,8544,0,2
4382,207841,0,2
59653,49673,0,2
4382,205112,0,2
37100,327733,-1,2
4382,199524,0,2
4382,148968,0,2
8888,55799,0,2
264453,47787,0,2
4455,1248,0,2
4455,1301,0,2
37100,204128,0,2
37100,204151,0,2
267613,267343,0,2
22927,265798,-1,2
4455,2613,0,2
267613,267363,0,2
37100,204732,0,2
37100,204805,0,2
267613,267366,0,2
213151,8400,0,2
267613,267367,0,2
4455,2134,0,2
213151,8422,0,2
8888,53334,0,2
213151,8426,0,2
264453,263152,0,2
37100,206324,0,2
213151,8445,0,2
267613,267389,0,2
267613,267398,0,2
8888,55256,0,2
37100,206934,0,2
209591,2,-1,2
264453,60503,0,2
22927,264832,-1,2
22927,264830,-1,2
213151,8447,0,2
37100,207841,0,2
209591,12637,0,2
4382,4455,0,2
4382,4181,0,2
4382,3333,0,2
22911,16417,-1,2
264444,264479,0,2
6461,14280,-1,2
264444,61568,0,2
213151,9044,0,2
24724,48092,0,2
213151,9050,0,2
59605,393713,0,2
213151,9063,0,2
4230,264898,-1,2
24724,48223,0,2
37179,37628,0,2
8888,196954,0,2
37179,327983,-1,2
213151,9119,0,2
213151,9136,0,2
213151,9145,0,2
4230,264455,-1,2
37179,328498,-1,2
213151,9211,0,2
24724,48416,0,2
267613,268013,0,2
264444,28186,0,2
213151,9269,0,2
37183,31856,-1,2
213151,9304,0,2
4230,264159,-1,2
213151,9036,0,2
264444,267613,0,2
8309,18283,0,2
213151,9031,0,2
4230,267629,-1,2
213151,8879,0,2
213151,8881,0,2
4230,267251,-1,2
213151,8888,0,2
267613,267675,0,2
213151,8893,0,2
267613,267936,0,2
8888,134697,0,2
213151,8926,0,2
213151,8932,0,2
4230,266356,-1,2
6461,14061,0,2
4230,264116,-1,2
24724,47481,0,2
24724,47541,0,2
22911,40443,-1,2
4230,266168,-1,2
6461,14127,-1,2
4230,265927,-1,2
264444,271253,0,2
37172,327983,0,2
6461,14140,-1,2
8888,139057,0,2
213151,8953,0,2
8888,139742,0,2
59605,399224,0,2
22911,25843,-1,2
4230,266208,-1,2
8888,131270,0,2
213151,9318,0,2
22909,18934,-1,2
8888,199939,0,2
24724,49120,0,2
33922,64475,0,2
22822,327983,0,2
213151,9930,0,2
8309,15894,0,2
4230,262570,-1,2
213151,10122,0,2
24724,49532,-1,2
59605,208414,0,2
138754,24482,0,2
138754,13335,-1,2
59605,208016,0,2
59605,207841,0,2
213151,10158,0,2
59605,206892,0,2
6461,14901,-1,2
24724,49720,0,2
213151,10217,0,2
213151,10282,0,2
8888,201213,0,2
24724,49821,0,2
213151,10310,0,2
24724,49888,-1,2
8888,201502,0,2
37236,327983,0,2
37236,328112,0,2
213151,9541,0,2
22869,264637,-1,2
37219,58453,0,2
37219,37662,0,2
59605,212567,0,2
267613,268054,0,2
4230,263888,-1,2
37187,328844,-1,2
267613,268085,0,2
8309,16082,0,2
267613,268100,0,2
4230,263528,-1,2
267613,268106,0,2
4230,263452,-1,2
267613,268109,0,2
59605,211083,0,2
22898,54328,-1,2
213151,9381,0,2
59605,210728,0,2
59605,210312,0,2
37204,37442,-1,2
33930,2613,0,2
267613,268128,0,2
6461,14701,-1,2
33923,60501,0,2
33923,49420,0,2
33923,49102,0,2
4230,262945,-1,2
264444,6939,0,2
37209,36911,-1,2
37209,36924,0,2
213151,9498,0,2
8888,199163,0,2
197589,4455,0,2
4230,268093,-1,2
8888,64475,0,2
213151,8732,0,2
8888,59238,0,2
213151,8757,0,2
6461,12826,-1,2
59624,1140,0,2
59622,198385,0,2
22927,52275,-1,2
24724,42830,-1,2
8309,21412,0,2
4270,27790,-1,2
37119,41047,0,2
59622,58299,0,2
59622,58057,0,2
59622,56987,0,2
24724,42913,0,2
59622,48362,0,2
59622,47147,0,2
59622,39351,0,2
59622,34927,0,2
59622,34288,0,2
213151,8758,0,2
59622,29691,0,2
59622,29222,0,2
59622,24482,0,2
59622,21232,0,2
22927,28073,-1,2
59622,20612,0,2
213151,8717,0,2
22927,52317,-1,2
24724,42668,0,2
59624,5495,-1,2
4382,3216,0,2
4382,3214,0,2
4382,3130,0,2
4382,1828,0,2
213151,8641,0,2
4382,1280,0,2
4382,1267,0,2
4382,1140,0,2
4382,1103,0,2
4382,1031,0,2
4382,559,0,2
4382,553,0,2
59627,21030,-1,2
59622,13237,0,2
59627,8492,0,2
24724,42239,0,2
37119,14061,0,2
59624,64475,0,2
22927,52432,-1,2
22927,52427,-1,2
6461,12212,-1,2
213151,8648,0,2
8888,58291,0,2
59624,41047,0,2
24724,42518,0,2
213151,8674,0,2
24724,42574,0,2
8888,58473,0,2
59624,207841,0,2
37153,328723,-1,2
59622,9044,0,2
59622,8218,0,2
213151,8764,0,2
4230,269715,-1,2
8888,60822,0,2
6461,13380,-1,2
213151,8767,0,2
4230,269616,-1,2
24724,44030,0,2
22926,18531,-1,2
213151,8804,0,2
33951,203157,-1,2
4230,269180,-1,2
213151,8821,0,2
33951,43435,-1,2
8888,62023,0,2
213151,8823,0,2
6461,13555,-1,2
24724,44484,0,2
8309,20830,0,2
213151,8839,0,2
213151,8859,0,2
24724,44837,0,2
4230,268437,-1,2
213151,8866,0,2
24724,44943,0,2
8888,63949,0,2
6461,13750,-1,2
213151,8878,0,2
8888,60517,0,2
8888,60486,0,2
213151,8763,0,2
8888,60350,0,2
22927,28048,-1,2
209505,263152,0,2
24724,43106,0,2
37119,327983,0,2
37119,328512,0,2
4258,14061,0,2
59622,5398,0,2
22927,27955,-1,2
59622,3303,0,2
37133,36965,-1,2
59622,1836,0,2
267613,267619,-1,2
33965,57154,-1,2
37119,207841,0,2
209505,60501,0,2
8888,60022,0,2
59620,3303,0,2
209505,34288,0,2
37148,37030,-1,2
22927,27813,-1,2
209505,14061,0,2
37148,37308,-1,2
22927,27747,-1,2
33965,41872,-1,2
267613,267624,0,2
4230,270716,-1,2
22927,17069,-1,2
24724,43332,0,2
4230,272710,-1,2
267613,61786,0,2
267613,61784,0,2
23106,25133,0,2
62166,41327,0,2
23106,198781,0,2
60171,60350,0,2
210312,15401,0,2
23106,198610,0,2
62166,49367,0,2
4637,36692,-1,2
210312,15366,0,2
210312,15169,0,2
210312,15133,0,2
60171,58208,0,2
210312,14840,0,2
23106,197898,0,2
4637,34655,-1,2
8821,14061,0,2
210312,14593,0,2
210312,14537,0,2
210312,14061,0,2
34019,51985,0,2
35978,3,-1,2
60171,57468,0,2
60171,56443,0,2
210312,13414,0,2
23106,197275,0,2
60171,55256,0,2
264479,265915,0,2
267469,53222,-1,2
210312,15435,0,2
23106,196954,0,2
196925,200729,-1,2
34019,53334,0,2
8804,64475,0,2
267464,263517,-1,2
210312,15605,0,2
4637,45166,-1,2
210312,15598,0,2
210312,15576,0,2
62166,20811,0,2
4637,42455,0,2
34019,55799,0,2
4637,41047,0,2
4637,41000,0,2
23106,200015,0,2
4637,39832,0,2
23106,199939,0,2
62166,20912,0,2
62166,24961,0,2
34019,55256,0,2
196925,57111,0,2
210312,15562,0,2
4637,38478,-1,2
4637,38462,-1,2
210312,15547,0,2
8309,197898,0,2
196925,64475,0,2
62166,25160,0,2
264479,266060,0,2
62166,34927,0,2
62166,41047,0,2
35985,14907,0,2
210312,13335,0,2
210312,13285,0,2
210312,13002,0,2
4637,24441,0,2
4637,24319,-1,2
4637,24257,-1,2
62166,199181,0,2
4637,24225,-1,2
4637,24182,-1,2
196954,20764,0,2
196954,25160,0,2
210312,12963,0,2
196954,25291,0,2
210312,12941,0,2
210312,12912,0,2
23106,62296,0,2
4637,23763,-1,2
4637,23749,-1,2
196954,34288,0,2
8823,64475,0,2
8309,132203,0,2
4637,22604,-1,2
264479,265217,0,2
196954,37468,0,2
8839,553,0,2
4637,21396,0,2
4637,21245,0,2
196954,47147,0,2
8839,2027,0,2
60171,48213,0,2
62166,60501,0,2
36012,14061,0,2
23106,63949,0,2
23106,196881,0,2
23106,196750,0,2
8821,35518,-1,2
60171,50837,0,2
24637,21412,0,2
210312,13249,0,2
210312,13237,0,2
4637,29457,-1,2
210312,13213,0,2
210312,13194,0,2
35986,30612,-1,2
8309,196881,0,2
196945,6939,0,2
196925,39232,-1,2
196945,34927,0,2
210312,13132,0,2
196945,41047,0,2
196945,60501,0,2
210312,13101,0,2
62166,49709,0,2
8821,64475,0,2
210312,13045,0,2
62166,57111,0,2
196954,3216,0,2
196954,6233,0,2
4637,24545,0,2
196954,12637,0,2
60171,48484,0,2
196945,39120,0,2
62166,15605,0,2
34019,56443,0,2
34019,56550,0,2
8309,198781,0,2
23106,206934,0,2
23106,206926,0,2
34019,57468,0,2
23106,206774,0,2
210312,20612,0,2
4637,63949,0,2
210312,20565,0,2
210312,20559,0,2
210312,20495,0,2
196922,64475,0,2
210312,20473,0,2
23106,206347,0,2
23106,206324,0,2
210312,20340,0,2
23106,205998,0,2
210312,19711,0,2
23106,205892,0,2
210312,19551,0,2
35819,139057,-1,2
4637,59268,-1,2
4637,59258,-1,2
210312,18106,0,2
4637,59110,-1,2
210312,18059,0,2
210312,18001,0,2
35819,205111,-1,2
8309,199163,0,2
35819,21245,-1,2
210312,20634,0,2
8796,140227,-1,2
210312,20853,0,2
34019,58075,0,2
8788,41047,0,2
8788,43409,-1,2
8788,49859,-1,2
264479,266456,0,2
35807,14061,0,2
267429,265294,-1,2
34019,57951,0,2
139009,139057,-1,2
267429,271069,-1,2
34019,57809,0,2
60171,210728,0,2
210312,17727,0,2
23106,208414,0,2
210312,20847,0,2
210312,20830,0,2
35810,14061,0,2
210312,20811,0,2
4637,133322,-1,2
267430,264574,0,2
210312,20766,0,2
210312,20764,0,2
60171,208016,0,2
23106,207841,0,2
210312,20686,0,2
210312,20647,0,2
60171,207841,0,2
34019,57758,0,2
4637,19812,-1,2
210312,17639,0,2
210312,17557,0,2
35826,53334,0,2
210312,15933,0,2
8804,41047,0,2
267450,47787,0,2
4637,50763,0,2
35826,207841,0,2
267450,60503,0,2
60171,139057,0,2
60171,64475,0,2
267450,263152,0,2
8804,41293,-1,2
267450,264479,0,2
210312,15895,0,2
23106,202020,0,2
210312,15830,0,2
62166,12637,0,2
4637,48328,-1,2
210312,15802,0,2
62166,12779,0,2
210312,15763,0,2
210312,15743,0,2
23106,201502,0,2
62166,13237,0,2
196925,14061,0,2
210312,15703,0,2
210312,15695,0,2
210312,15694,0,2
267450,42473,0,2
267450,28624,0,2
210312,15943,0,2
23106,202562,0,2
60171,205769,0,2
23106,204805,0,2
4637,57976,-1,2
34019,57154,0,2
8804,14061,0,2
23106,204128,0,2
60171,203536,0,2
60171,203507,0,2
23106,203851,0,2
210312,16347,0,2
210312,16316,0,2
60171,201782,0,2
35826,14061,0,2
23106,204995,0,2
60171,201701,0,2
60171,201213,0,2
210312,16242,0,2
210312,16128,0,2
4637,55350,0,2
210312,16097,0,2
210312,16080,0,2
4637,55256,-1,2
210312,15965,0,2
267450,28186,0,2
35826,41047,0,2
60171,198239,0,2
210312,15958,0,2
60171,197922,0,2
210312,16276,0,2
8839,3216,0,2
4637,18424,-1,2
23106,61934,0,2
23106,59645,0,2
36236,21412,0,2
60171,20011,0,2
23106,59627,0,2
210312,12312,0,2
36236,22663,-1,2
210312,12307,0,2
210312,12306,0,2
23106,59574,0,2
60171,16080,0,2
60171,15894,0,2
210312,12301,0,2
210312,12297,0,2
210312,12189,0,2
210312,10310,0,2
210312,10282,0,2
210312,10217,0,2
23106,59110,0,2
60171,14593,0,2
60171,14061,0,2
210312,10158,0,2
4637,6507,-1,2
210312,10122,0,2
210312,9930,0,2
210312,9541,0,2
23106,58291,0,2
210312,9498,0,2
60171,20340,0,2
60171,20565,0,2
36236,20612,0,2
210312,12322,0,2
23106,60212,0,2
36236,11084,0,2
60171,29624,0,2
36236,11342,0,2
210312,12552,0,2
60171,29104,0,2
210312,12531,0,2
267521,52624,-1,2
60171,28748,0,2
267521,262842,-1,2
60171,25593,0,2
60171,25560,0,2
210312,12494,0,2
60171,9036,0,2
36236,13319,0,2
23106,60022,0,2
210312,12491,0,2
36236,14061,0,2
8309,62023,0,2
36236,14907,0,2
24637,41047,0,2
210312,12440,0,2
210312,12400,0,2
210312,12387,0,2
210312,12333,0,2
60171,21245,0,2
210312,12329,0,2
60171,20830,0,2
60171,25081,0,2
210312,12577,0,2
210312,9381,0,2
60171,8878,0,2
8865,49102,0,2
8865,49420,0,2
23106,56701,0,2
267562,53070,0,2
23106,56690,0,2
210312,9158,0,2
210312,9150,0,2
36236,50763,0,2
210312,9145,0,2
60159,51993,-1,2
4637,2906,0,2
8866,1140,0,2
4637,2818,0,2
36236,53070,0,2
60159,44294,-1,2
23106,56550,0,2
210312,9119,0,2
36236,54002,0,2
139009,133957,-1,2
210312,9063,0,2
210312,9050,0,2
210312,9044,0,2
60159,41047,0,2
210312,9009,0,2
60159,39056,-1,2
23106,55799,0,2
210312,8966,0,2
8859,64475,0,2
267562,41047,0,2
267560,271492,-1,2
23106,57073,0,2
60171,8723,0,2
23106,58075,0,2
210312,9304,0,2
210312,9269,0,2
60171,7420,-1,2
8851,207841,0,2
60171,2906,0,2
210312,9211,0,2
36236,35008,0,2
60171,2613,0,2
60171,1301,0,2
34019,49677,0,2
264479,264510,0,2
210312,9318,0,2
60169,64475,0,2
60169,57154,-1,2
4637,4680,-1,2
60169,47297,-1,2
60169,41047,0,2
60169,29413,-1,2
8859,12637,0,2
8859,37468,0,2
8859,47147,0,2
8859,56987,0,2
36236,41047,0,2
60169,14061,0,2
4637,4594,0,2
23106,57099,0,2
23106,57456,0,2
210312,20857,0,2
8851,14061,0,2
36236,8561,-1,2
8839,34288,0,2
196954,263152,0,2
23106,61795,-1,2
36113,54839,-1,2
23106,61792,0,2
23106,61786,0,2
23106,61784,0,2
60171,43341,0,2
8839,37468,0,2
4637,14907,0,2
196957,3303,0,2
60171,43037,0,2
8839,47147,0,2
8839,47957,0,2
8839,49434,0,2
8839,50629,0,2
36149,26100,-1,2
23106,61732,0,2
4637,14127,-1,2
4637,14061,-1,2
8839,50673,0,2
8839,52320,0,2
8839,56987,0,2
8309,64475,0,2
8839,60501,0,2
8839,64475,0,2
8839,148968,0,2
267484,267203,-1,2
196954,64475,0,2
8839,29222,0,2
4637,16082,0,2
8839,6233,0,2
60171,47372,0,2
8839,6461,0,2
196954,50673,0,2
36086,14061,0,2
267475,53070,0,2
4637,18081,-1,2
23106,61918,0,2
8839,8447,0,2
36086,26549,-1,2
23106,61901,0,2
196954,52320,0,2
23106,61894,-1,2
34019,50837,0,2
36086,32034,-1,2
60171,44973,0,2
60171,44902,0,2
4637,17619,-1,2
267484,28349,-1,2
8839,12637,0,2
196954,56987,0,2
8839,13237,0,2
8839,14061,0,2
23106,61873,0,2
8839,17639,0,2
8839,20764,0,2
8839,25291,0,2
196954,60501,0,2
267475,263523,0,2
210312,12578,0,2
8839,263152,0,2
267503,265334,-1,2
34019,50083,0,2
60171,37672,-1,2
210312,12843,0,2
267512,270892,-1,2
36236,2613,0,2
4637,9744,0,2
23106,61049,0,2
210312,12779,0,2
210312,12759,0,2
210312,12741,0,2
