index,pfx,orgName,orgAS,regDate,RIR,business,isCert,isAuth,isAder,isConf
6278,203.93.141.0/24,CHINA UNICOM Industrial Internet Backbone,17620,19980810,apnic,ISP,False,False,True,False
6279,203.93.142.0/23,CHINA UNICOM Industrial Internet Backbone,17620,19980810,apnic,ISP,False,False,True,False
6280,203.93.144.0/20,CHINA UNICOM Industrial Internet Backbone,17620,19980810,apnic,ISP,False,False,True,False
6281,203.93.160.0/19,CHINA UNICOM Industrial Internet Backbone,17620,19980810,apnic,ISP,False,False,True,False
6282,203.93.192.0/18,CHINA UNICOM Industrial Internet Backbone,17620,19990511,apnic,ISP,False,False,True,False
6283,210.12.0.0/18,CHINA UNICOM Industrial Internet Backbone,17620,19991117,apnic,ISP,False,False,True,False
6284,210.12.64.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20000410,apnic,ISP,False,False,True,False
6285,210.12.128.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20000828,apnic,ISP,False,False,True,False
6286,210.12.192.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20010203,apnic,ISP,False,False,True,False
6287,210.13.0.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20010203,apnic,ISP,False,False,True,False
6288,210.13.64.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20010720,apnic,ISP,False,False,True,False
6289,210.13.128.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20010720,apnic,ISP,False,False,True,False
6290,210.14.160.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20010621,apnic,ISP,False,False,True,False
6291,210.14.192.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20000328,apnic,ISP,False,False,True,False
6292,210.14.224.0/19,CHINA UNICOM Industrial Internet Backbone,17620,19991119,apnic,ISP,False,False,True,False
6293,210.15.0.0/19,CHINA UNICOM Industrial Internet Backbone,17620,19991119,apnic,ISP,False,False,True,False
6294,210.15.32.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20000405,apnic,ISP,False,False,True,False
6295,210.15.64.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20000405,apnic,ISP,False,False,True,False
6296,210.15.96.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20010803,apnic,ISP,False,False,True,False
6297,210.15.128.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20010803,apnic,ISP,False,False,True,False
6298,210.21.0.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20001017,apnic,ISP,False,False,True,False
6299,210.21.128.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20001017,apnic,ISP,False,False,True,False
6300,210.22.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20001017,apnic,ISP,False,False,True,False
6301,210.51.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20001011,apnic,ISP,False,False,True,False
6302,210.52.0.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20001011,apnic,ISP,False,False,True,False
6303,210.52.64.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20001011,apnic,ISP,False,False,True,False
6304,210.52.128.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20000627,apnic,ISP,False,False,True,False
6305,210.53.0.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20000627,apnic,ISP,False,False,True,False
6306,210.53.128.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20000314,apnic,ISP,False,False,True,False
6307,210.74.96.0/19,CHINA UNICOM Industrial Internet Backbone,17620,19980406,apnic,ISP,False,False,True,False
6308,210.74.128.0/19,CHINA UNICOM Industrial Internet Backbone,17620,19980406,apnic,ISP,False,False,True,False
6309,210.78.0.0/19,CHINA UNICOM Industrial Internet Backbone,17620,19980811,apnic,ISP,False,False,True,False
6310,210.82.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20001011,apnic,ISP,False,False,True,False
6311,218.7.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6312,218.8.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6313,218.10.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6314,218.11.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6315,218.12.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6316,218.21.128.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6317,218.24.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6318,218.26.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6319,218.27.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6320,218.28.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20010412,apnic,ISP,False,False,True,False
6321,218.56.0.0/14,CHINA UNICOM Industrial Internet Backbone,17620,20010619,apnic,ISP,False,False,True,False
6322,218.60.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20010619,apnic,ISP,False,False,True,False
6323,218.62.0.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20010619,apnic,ISP,False,False,True,False
6324,218.67.128.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20010628,apnic,ISP,False,False,True,False
6325,218.68.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20010628,apnic,ISP,False,False,True,False
6326,218.104.0.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6327,218.104.128.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6328,218.104.160.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6329,218.104.192.0/21,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6330,218.104.200.0/21,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6331,218.104.208.0/20,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6332,218.104.224.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6333,218.105.0.0/16,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6334,218.106.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20010919,apnic,ISP,False,False,True,False
6335,219.154.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20020321,apnic,ISP,False,False,True,False
6336,219.156.0.0/15,CHINA UNICOM Industrial Internet Backbone,17620,20020321,apnic,ISP,False,False,True,False
6337,219.158.0.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20020321,apnic,ISP,False,False,True,False
6338,219.158.128.0/17,CHINA UNICOM Industrial Internet Backbone,17620,20020321,apnic,ISP,False,False,True,False
6339,219.159.0.0/18,CHINA UNICOM Industrial Internet Backbone,17620,20020321,apnic,ISP,False,False,True,False
6340,221.199.224.0/19,CHINA UNICOM Industrial Internet Backbone,17620,20060720,apnic,ISP,False,False,True,False
6341,43.242.152.0/22,CHINA UNICOM Industrial Internet Backbone,4659,20140902,apnic,ISP,False,False,True,False
6342,60.13.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20060720,apnic,ISP,False,False,True,False
6343,61.48.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20010628,apnic,ISP,False,False,True,False
6344,61.52.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20010628,apnic,ISP,False,False,True,False
6345,61.54.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010628,apnic,ISP,False,False,True,False
6346,61.55.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010628,apnic,ISP,False,False,True,False
6347,61.133.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6348,61.134.96.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6349,61.134.128.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6350,61.134.192.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6351,61.135.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6352,61.136.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6353,61.136.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6354,61.137.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6355,61.138.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6356,61.138.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6357,61.138.128.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6358,61.139.128.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990624,apnic,ISP,False,False,True,False
6359,61.148.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20000314,apnic,ISP,False,False,True,False
6360,61.156.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20000314,apnic,ISP,False,False,True,False
6361,61.158.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20000314,apnic,ISP,False,False,True,False
6362,61.158.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20000314,apnic,ISP,False,False,True,False
6363,61.159.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20000314,apnic,ISP,False,False,True,False
6364,61.161.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6365,61.161.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6366,61.162.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6367,61.163.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6368,61.167.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6369,61.168.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001116,apnic,ISP,False,False,True,False
6370,61.176.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001116,apnic,ISP,False,False,True,False
6371,61.179.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001116,apnic,ISP,False,False,True,False
6372,61.180.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20001116,apnic,ISP,False,False,True,False
6373,61.181.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001116,apnic,ISP,False,False,True,False
6374,61.182.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001116,apnic,ISP,False,False,True,False
6375,61.189.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20001116,apnic,ISP,False,False,True,False
6376,110.6.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20090223,apnic,ISP,False,False,True,False
6377,110.16.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20090223,apnic,ISP,False,False,True,False
6378,112.64.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20081222,apnic,ISP,False,False,True,False
6379,112.80.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20081231,apnic,ISP,False,False,True,False
6380,112.88.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20090112,apnic,ISP,False,False,True,False
6381,112.96.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20090112,apnic,ISP,False,False,True,False
6382,112.109.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20090119,apnic,ISP,False,False,True,False
6383,112.111.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20090119,apnic,ISP,False,False,True,False
6384,112.122.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20090128,apnic,ISP,False,False,True,False
6385,112.132.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20090128,apnic,ISP,False,False,True,False
6386,112.192.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20090210,apnic,ISP,False,False,True,False
6387,112.224.0.0/11,CHINA UNICOM Industrial Internet Backbone,4659,20090211,apnic,ISP,False,False,True,False
6388,113.56.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20081024,apnic,ISP,False,False,True,False
6389,113.58.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20081027,apnic,ISP,False,False,True,False
6390,113.59.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20081027,apnic,ISP,False,False,True,False
6391,113.194.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20081119,apnic,ISP,False,False,True,False
6392,113.200.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20081126,apnic,ISP,False,False,True,False
6393,113.204.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20081126,apnic,ISP,False,False,True,False
6394,113.224.0.0/12,CHINA UNICOM Industrial Internet Backbone,4659,20081208,apnic,ISP,False,False,True,False
6395,114.240.0.0/12,CHINA UNICOM Industrial Internet Backbone,4659,20080624,apnic,ISP,False,False,True,False
6396,115.46.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20080711,apnic,ISP,False,False,True,False
6397,115.48.0.0/12,CHINA UNICOM Industrial Internet Backbone,4659,20080707,apnic,ISP,False,False,True,False
6398,115.85.192.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20080801,apnic,ISP,False,False,True,False
6399,116.2.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20070305,apnic,ISP,False,False,True,False
6400,116.95.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20070523,apnic,ISP,False,False,True,False
6401,116.112.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20070523,apnic,ISP,False,False,True,False
6402,116.116.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20070523,apnic,ISP,False,False,True,False
6403,117.8.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20070525,apnic,ISP,False,False,True,False
6404,119.4.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20071123,apnic,ISP,False,False,True,False
6405,119.36.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20071220,apnic,ISP,False,False,True,False
6406,119.39.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20071227,apnic,ISP,False,False,True,False
6407,119.48.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20080103,apnic,ISP,False,False,True,False
6408,119.62.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20080118,apnic,ISP,False,False,True,False
6409,119.108.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20080205,apnic,ISP,False,False,True,False
6410,119.112.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20080205,apnic,ISP,False,False,True,False
6411,119.162.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20080225,apnic,ISP,False,False,True,False
6412,119.164.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20080225,apnic,ISP,False,False,True,False
6413,119.176.0.0/12,CHINA UNICOM Industrial Internet Backbone,4659,20080225,apnic,ISP,False,False,True,False
6414,119.248.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20080305,apnic,ISP,False,False,True,False
6415,120.0.0.0/12,CHINA UNICOM Industrial Internet Backbone,4659,20080305,apnic,ISP,False,False,True,False
6416,120.80.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20080325,apnic,ISP,False,False,True,False
6417,122.13.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20060814,apnic,ISP,False,False,True,False
6418,122.136.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20061222,apnic,ISP,False,False,True,False
6419,122.156.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20070110,apnic,ISP,False,False,True,False
6420,123.4.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20061120,apnic,ISP,False,False,True,False
6421,123.8.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20061120,apnic,ISP,False,False,True,False
6422,123.128.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20070215,apnic,ISP,False,False,True,False
6423,123.138.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20070228,apnic,ISP,False,False,True,False
6424,123.144.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20070228,apnic,ISP,False,False,True,False
6425,123.148.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20070228,apnic,ISP,False,False,True,False
6426,123.152.0.0/13,CHINA UNICOM Industrial Internet Backbone,4659,20070228,apnic,ISP,False,False,True,False
6427,123.188.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20070305,apnic,ISP,False,False,True,False
6428,123.232.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20070215,apnic,ISP,False,False,True,False
6429,124.66.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20060720,apnic,ISP,False,False,True,False
6430,124.67.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20060807,apnic,ISP,False,False,True,False
6431,125.211.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20070110,apnic,ISP,False,False,True,False
6432,139.170.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20110309,apnic,ISP,False,False,True,False
6433,202.96.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19950519,apnic,ISP,False,False,True,False
6434,202.96.64.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19950519,apnic,ISP,False,False,True,False
6435,202.96.72.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19970718,apnic,ISP,False,False,True,False
6436,202.96.80.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19970718,apnic,ISP,False,False,True,False
6437,202.97.128.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6438,202.97.192.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6439,202.97.224.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6440,202.97.232.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19961106,apnic,ISP,False,False,True,False
6441,202.97.240.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19970819,apnic,ISP,False,False,True,False
6442,202.98.0.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6443,202.98.8.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19961106,apnic,ISP,False,False,True,False
6444,202.98.16.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19971118,apnic,ISP,False,False,True,False
6445,202.99.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19970314,apnic,ISP,False,False,True,False
6446,202.99.64.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6447,202.99.96.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6448,202.99.104.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19970613,apnic,ISP,False,False,True,False
6449,202.99.112.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19970613,apnic,ISP,False,False,True,False
6450,202.99.128.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6451,202.99.160.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6452,202.99.168.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19970613,apnic,ISP,False,False,True,False
6453,202.99.176.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19970613,apnic,ISP,False,False,True,False
6454,202.99.192.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6455,202.99.200.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19980322,apnic,ISP,False,False,True,False
6456,202.99.208.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19980322,apnic,ISP,False,False,True,False
6457,202.99.224.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6458,202.99.232.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19980322,apnic,ISP,False,False,True,False
6459,202.99.240.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19980322,apnic,ISP,False,False,True,False
6460,202.102.128.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6461,202.102.136.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19970214,apnic,ISP,False,False,True,False
6462,202.102.144.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19970214,apnic,ISP,False,False,True,False
6463,202.102.160.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6464,202.102.224.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19960319,apnic,ISP,False,False,True,False
6465,202.102.232.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19970502,apnic,ISP,False,False,True,False
6466,202.102.240.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19970502,apnic,ISP,False,False,True,False
6467,202.106.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6468,202.107.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6469,202.108.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6470,202.110.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6471,202.110.192.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6472,202.111.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6473,202.111.128.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6474,202.111.160.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980817,apnic,ISP,False,False,True,False
6475,203.93.0.0/22,CHINA UNICOM Industrial Internet Backbone,4659,19950713,apnic,ISP,False,False,True,False
6476,203.93.4.0/22,CHINA UNICOM Industrial Internet Backbone,4659,19950828,apnic,ISP,False,False,True,False
6477,203.93.8.0/24,CHINA UNICOM Industrial Internet Backbone,4659,19950828,apnic,ISP,False,False,True,False
6478,203.93.9.0/24,CHINA UNICOM Industrial Internet Backbone,4659,19951221,apnic,ISP,False,False,True,False
6479,203.93.10.0/23,CHINA UNICOM Industrial Internet Backbone,4659,19951221,apnic,ISP,False,False,True,False
6480,203.93.12.0/22,CHINA UNICOM Industrial Internet Backbone,4659,19951221,apnic,ISP,False,False,True,False
6481,203.93.16.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19951221,apnic,ISP,False,False,True,False
6482,203.93.32.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19960927,apnic,ISP,False,False,True,False
6483,203.93.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19970107,apnic,ISP,False,False,True,False
6484,203.93.128.0/21,CHINA UNICOM Industrial Internet Backbone,4659,19980227,apnic,ISP,False,False,True,False
6485,203.93.136.0/22,CHINA UNICOM Industrial Internet Backbone,4659,19980227,apnic,ISP,False,False,True,False
6486,203.93.140.0/24,CHINA UNICOM Industrial Internet Backbone,4659,19980227,apnic,ISP,False,False,True,False
6487,203.93.141.0/24,CHINA UNICOM Industrial Internet Backbone,4659,19980810,apnic,ISP,False,False,True,False
6488,203.93.142.0/23,CHINA UNICOM Industrial Internet Backbone,4659,19980810,apnic,ISP,False,False,True,False
6489,203.93.144.0/20,CHINA UNICOM Industrial Internet Backbone,4659,19980810,apnic,ISP,False,False,True,False
6490,203.93.160.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980810,apnic,ISP,False,False,True,False
6491,203.93.192.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19990511,apnic,ISP,False,False,True,False
6492,210.12.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,19991117,apnic,ISP,False,False,True,False
6493,210.12.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20000410,apnic,ISP,False,False,True,False
6494,210.12.128.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20000828,apnic,ISP,False,False,True,False
6495,210.12.192.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20010203,apnic,ISP,False,False,True,False
6496,210.13.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20010203,apnic,ISP,False,False,True,False
6497,210.13.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20010720,apnic,ISP,False,False,True,False
6498,210.13.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20010720,apnic,ISP,False,False,True,False
6499,210.14.160.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20010621,apnic,ISP,False,False,True,False
6500,210.14.192.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20000328,apnic,ISP,False,False,True,False
6501,210.14.224.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19991119,apnic,ISP,False,False,True,False
6502,210.15.0.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19991119,apnic,ISP,False,False,True,False
6503,210.15.32.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20000405,apnic,ISP,False,False,True,False
6504,210.15.64.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20000405,apnic,ISP,False,False,True,False
6505,210.15.96.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20010803,apnic,ISP,False,False,True,False
6506,210.15.128.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20010803,apnic,ISP,False,False,True,False
6507,210.21.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20001017,apnic,ISP,False,False,True,False
6508,210.21.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20001017,apnic,ISP,False,False,True,False
6509,210.22.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001017,apnic,ISP,False,False,True,False
6510,210.51.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6511,210.52.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6512,210.52.64.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6513,210.52.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20000627,apnic,ISP,False,False,True,False
6514,210.53.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20000627,apnic,ISP,False,False,True,False
6515,210.53.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20000314,apnic,ISP,False,False,True,False
6516,210.74.96.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980406,apnic,ISP,False,False,True,False
6517,210.74.128.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980406,apnic,ISP,False,False,True,False
6518,210.78.0.0/19,CHINA UNICOM Industrial Internet Backbone,4659,19980811,apnic,ISP,False,False,True,False
6519,210.82.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20001011,apnic,ISP,False,False,True,False
6520,218.7.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6521,218.8.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
